director_name,num_critic_for_reviews,duration,director_facebook_likes,num_voted_users,cast_total_facebook_likes,content_rating,title_year,imdb_score,movie_facebook_likes,director_experience,director_avg_imdb_score,movie_success_ratio,year_since_last_movie,target_genre,genre_frequency,actor_1_genre_avg_score,normalized_actor_popularity_score
Stephen Frears,155.0,100.0,350.0,8924,365,R,2009.0,6.2,0,10,7.07,0.11774730434782608,9.0,Comedy,4,6.131214802896219,-0.48360962173305244
Mira Nair,118.0,141.0,300.0,17373,1618,PG-13,2004.0,6.2,767,5,6.68,0.701037,9.0,Drama,2,6.716896551724138,-0.4240340324655729
Teddy Chan,55.0,139.0,3.0,6263,1059,,2009.0,6.9,765,2,6.7,0.15598280869565218,0.0,Action,2,6.197808219178082,-0.45760484899541326
Mikael Håfström,314.0,114.0,101.0,209396,214,PG-13,2007.0,6.8,11000,4,6.525,2.87902444,2.0,Fantasy,1,6.448936170212766,-0.49352954581616054
Mel Brooks,103.0,96.0,0.0,136667,2936,PG,1987.0,7.1,13000,6,7.2,1.6792723788546255,6.0,Adventure,1,6.508219178082191,-0.38312135121885604
Russell Crowe,183.0,111.0,0.0,53341,1795,R,2014.0,7.1,18000,1,7.1,0.1862457777777778,0.0,Drama,1,6.716896551724138,-0.43479462808114777
Jerry Zucker,77.0,127.0,109.0,154199,3100,PG-13,1990.0,7.0,0,3,6.433333333333334,9.892332090909091,0.0,Drama,1,6.716896551724138,-0.3338019546474713
Bobby Farrelly,171.0,107.0,101.0,247289,4664,R,1998.0,7.1,0,10,6.13,7.673209043478261,0.0,Comedy,9,6.131214802896219,-0.36188038383186194
John Pasquin,64.0,97.0,11.0,64742,2790,PG,1994.0,6.4,0,3,5.633333333333333,6.583334409090909,0.0,Comedy,2,6.131214802896219,-0.3761717998837973
John Lee Hancock,92.0,127.0,102.0,26434,6657,G,2002.0,7.0,0,4,7.05,3.7798521,0.0,Drama,2,6.716896551724138,-0.2792703945747925
Andy Fickman,112.0,110.0,99.0,44021,15170,PG,2007.0,6.2,0,6,5.766666666666667,4.119862863636364,-3.0,Comedy,4,6.131214802896219,0.268623265518227
Clint Eastwood,69.0,135.0,16000.0,54631,27237,PG-13,1995.0,7.5,0,20,7.225,2.027443342857143,13.0,Drama,7,6.716896551724138,1.0145791386604213
Luke Greenfield,75.0,84.0,42.0,47383,1203,PG-13,2001.0,4.8,1000,4,6.0,2.534646772727273,-13.0,Comedy,4,6.131214802896219,-0.45530701347333735
Richard Attenborough,95.0,240.0,0.0,171726,1943,PG,1982.0,8.1,12000,4,7.6,1.227599509090909,-11.0,Biography,3,7.565217391304348,-0.43490671761881006
Lasse Hallström,180.0,122.0,529.0,52894,1484,PG,2014.0,7.3,55000,9,7.111111111111111,2.465247318181818,5.0,Comedy,2,6.131214802896219,-0.4366441054525747
Irwin Winkler,53.0,114.0,34.0,48909,1725,PG-13,1995.0,5.8,0,4,6.45,2.3058181818181818,-6.0,Action,1,6.197808219178082,-0.4326649268655653
Jessie Nelson,129.0,132.0,24.0,121937,3152,PG-13,2001.0,7.6,15000,2,6.65,1.8304952272727273,-14.0,Drama,1,6.716896551724138,-0.36978269623704974
Christopher Spencer,61.0,170.0,25.0,15448,775,PG-13,2014.0,5.6,15000,1,5.6,2.7134625454545453,0.0,Biography,1,7.115418502202643,-0.4744182796447489
Len Wiseman,226.0,133.0,235.0,208092,1777,R,2003.0,7.0,0,3,7.0,2.3401795,0.0,Action,3,6.197808219178082,-0.41080746702142884
Mikael Håfström,116.0,112.0,101.0,62584,2019,R,2005.0,6.6,0,4,6.525,1.6372755909090908,0.0,Drama,2,6.716896551724138,-0.40957448210714426
Steven Soderbergh,248.0,108.0,0.0,52888,16031,R,2009.0,6.5,0,16,6.70625,1.5863610476190477,10.0,Comedy,3,6.131214802896219,0.30494027572079213
Richard Attenborough,23.0,115.0,0.0,13455,13619,PG,1993.0,7.4,2000,4,7.6,1.1746363636363637,0.0,Biography,3,7.115418502202643,0.24004043341435632
Mike Bigelow,98.0,83.0,2.0,41239,1729,R,2005.0,4.6,887,1,4.6,1.0120221363636364,0.0,Comedy,1,6.131214802896219,-0.43524298623179675
Ken Scott,168.0,105.0,31.0,59805,1006,PG-13,2013.0,6.4,0,2,5.9,1.1792237307692308,0.0,Comedy,2,6.131214802896219,-0.4579971623772311
Paul McGuigan,159.0,110.0,118.0,28621,12876,PG-13,2015.0,6.0,11000,5,6.92,0.144337975,9.0,Drama,3,6.716896551724138,0.1851726047286908
Susanna White,134.0,108.0,24.0,2587,540,R,2016.0,6.4,0,2,6.25,0.8346444683136413,0.0,Thriller,1,5.326315789473685,-0.48360962173305244
Dennis Dugan,97.0,96.0,221.0,33287,664,PG-13,2001.0,5.9,739,9,5.733333333333333,0.8796167727272727,5.0,Comedy,8,6.131214802896219,-0.47116768305254403
David Bowers,88.0,94.0,42.0,15665,3153,PG,2012.0,6.4,0,4,6.5,2.2274006818181817,1.0,Comedy,2,6.131214802896219,-0.3879412013383323
Spike Lee,85.0,142.0,0.0,31227,5386,R,1999.0,6.6,0,16,6.56875,0.8765355454545455,5.0,Crime,2,6.804885993485342,-0.34971866899550913
Kevin Smith,181.0,104.0,0.0,128593,11632,R,2001.0,6.9,0,12,6.566666666666666,1.3663357272727272,2.0,Comedy,9,6.131214802896219,0.05128165199114747
Michael Bay,257.0,136.0,0.0,263336,34838,PG-13,2005.0,6.9,0,13,6.638461538461538,0.284119253968254,0.0,Action,12,6.197808219178082,1.4020726703587783
Daniel Sackheim,95.0,106.0,12.0,25462,4239,PG-13,2001.0,5.8,804,1,5.8,0.5983810333333334,0.0,Crime,1,6.804885993485342,-0.36888597993575184
Ethan Coen,423.0,106.0,1000.0,60926,38494,PG-13,2016.0,6.4,23000,7,7.114285714285714,1.3635043181818183,3.0,Comedy,4,6.131214802896219,1.5702069768521352
Harry Elfont,93.0,98.0,4.0,18900,3769,PG-13,2001.0,5.3,0,2,5.9,0.6478559090909091,3.0,Comedy,2,6.131214802896219,-0.30342568994100483
Gary Fleder,203.0,100.0,39.0,82804,39989,R,2013.0,6.5,15000,6,6.616666666666667,0.8992625909090909,18.0,Action,1,6.197808219178082,1.6149307023793682
Uli Edel,38.0,95.0,34.0,7242,2216,PG,2000.0,5.7,0,2,6.550000000000001,0.6161812727272727,-8.0,Adventure,1,6.508219178082191,-0.42717253952011564
David O. Russell,183.0,107.0,737.0,56813,8094,R,2004.0,6.7,0,8,6.775,0.5811233181818182,-8.0,Comedy,4,6.131214802896219,-0.08894235962431232
Fred Dekker,75.0,104.0,87.0,35018,3148,PG-13,1993.0,3.9,716,1,3.9,0.45515787234042554,0.0,Action,1,6.197808219178082,-0.362384786751342
Brian Trenchard-Smith,18.0,104.0,53.0,2253,4221,PG-13,2001.0,4.1,158,3,4.166666666666667,0.27157513636363634,-13.0,Action,3,6.197808219178082,-0.3257315079357902
Blake Edwards,22.0,143.0,688.0,1547,788,G,1970.0,6.2,104,2,6.65,0.2,-5.0,Comedy,2,6.131214802896219,-0.4625367886525517
Hugh Wilson,41.0,77.0,37.0,8176,5568,PG,1999.0,3.8,272,4,5.825,0.4406411363636364,15.0,Comedy,4,6.131214802896219,-0.23650823595664872
Camille Delamarre,148.0,96.0,11.0,26767,1411,PG-13,2015.0,5.1,0,2,5.4,0.64111464,0.0,Action,2,6.197808219178082,-0.44023097065776634
Laurence Dunmore,111.0,114.0,2.0,31433,42484,R,2004.0,6.4,0,1,6.4,3.661483699772555,0.0,Drama,1,6.716896551724138,1.826163436103856
Paul Verhoeven,231.0,145.0,719.0,59507,2590,R,2006.0,7.8,0,5,6.56,0.2094472380952381,0.0,Drama,2,6.716896551724138,-0.36423426412276894
Christian Carion,115.0,116.0,13.0,21394,773,PG-13,2005.0,7.8,11000,1,7.8,0.0477475,0.0,Drama,1,6.716896551724138,-0.4745864139512423
David Palmer,176.0,100.0,21.0,29322,15922,R,2012.0,6.1,0,1,6.1,6.873275,0.0,Action,1,6.197808219178082,0.34674967326880696
Callie Khouri,98.0,104.0,144.0,16831,2453,PG-13,2008.0,5.8,687,2,5.9,0.9394928636363636,0.0,Comedy,1,6.131214802896219,-0.3855312762785942
Rowan Joffe,149.0,92.0,17.0,48873,14617,R,2014.0,6.3,11000,2,6.0,0.13468236363636363,4.0,Drama,1,6.716896551724138,0.30852714092598377
William Friedkin,84.0,92.0,607.0,9513,1011,PG,1977.0,7.7,0,6,6.883333333333333,0.05774403333333333,6.0,Adventure,1,6.508219178082191,-0.45115970057983457
John Curran,138.0,105.0,43.0,34985,37766,R,2010.0,5.4,0,2,6.45,0.08163745454545454,4.0,Drama,2,6.716896551724138,1.5605112318443517
Laurent Tirard,78.0,120.0,2.0,5166,1651,PG-13,2007.0,7.3,815,2,7.25,0.0396423125,0.0,Comedy,2,6.131214802896219,-0.42442634584739075
Scott Cooper,288.0,116.0,108.0,83171,24134,R,2013.0,6.8,17000,3,7.033333333333334,0.5148561818181818,4.0,Crime,1,6.804885993485342,0.8382622959177207
Tony Gilroy,299.0,119.0,209.0,133367,3284,R,2007.0,7.3,0,3,6.733333333333333,1.96099876,0.0,Crime,1,6.804885993485342,-0.36798926363445394
Peter Segal,27.0,101.0,88.0,12278,4629,PG-13,1996.0,6.5,758,7,6.185714285714285,1.036946093023256,0.0,Adventure,1,6.508219178082191,-0.35829351862667036
Mark Pellington,155.0,117.0,89.0,69980,13576,R,1999.0,7.2,0,2,6.85,1.1331395813953489,0.0,Crime,1,6.804885993485342,0.22417976383514965
Juan José Campanella,82.0,106.0,195.0,6920,30,PG,2013.0,6.7,0,2,7.449999999999999,0.09206585454545455,4.0,Adventure,1,6.508219178082191,-0.501768126834335
Woody Allen,275.0,112.0,11000.0,67893,1205,R,2012.0,6.3,18000,22,7.009090909090909,0.9814324705882352,18.0,Comedy,19,6.131214802896219,-0.4604631322058003
Clint Eastwood,43.0,136.0,16000.0,19832,16805,PG,1982.0,5.9,0,20,7.225,2.223809523809524,-10.0,Action,5,6.197808219178082,0.4211210815077019
Trey Parker,163.0,81.0,406.0,162037,3003,R,1999.0,7.8,0,3,7.066666666666666,2.476585142857143,-5.0,Animation,1,6.510909090909092,-0.3860917239669054
Frank Oz,168.0,87.0,0.0,89547,24324,R,2007.0,7.4,0,7,6.414285714285714,0.9532982222222223,0.0,Comedy,5,6.131214802896219,0.7914649139437364
Stuart Gillard,60.0,96.0,8.0,25086,1254,PG,1993.0,4.8,1000,1,4.8,2.5094117647058822,0.0,Action,1,6.197808219178082,-0.4501508947408744
Brian Robbins,85.0,106.0,48.0,22649,18630,PG-13,2001.0,6.3,0,6,5.533333333333334,1.9152241904761904,2.0,Drama,1,6.716896551724138,0.5388150960530518
David O. Russell,539.0,122.0,737.0,533607,72115,R,2012.0,7.8,117000,8,6.775,6.2899480952380955,2.0,Comedy,4,6.131214802896219,3.419684348279063
Richard LaGravenese,84.0,123.0,98.0,52533,3994,PG-13,2007.0,7.5,10000,5,6.659999999999999,1.741982523809524,9.0,Biography,1,7.115418502202643,-0.31261703202930835
Tyler Perry,75.0,133.0,0.0,6067,6035,R,2010.0,6.0,0,9,4.9,8.573170227272728,0.0,Drama,1,6.716896551724138,-0.3605913541487462
Louis Leterrier,171.0,92.0,255.0,237248,27572,PG-13,2002.0,6.8,0,7,6.542857142857143,1.2045927142857142,-8.0,Action,6,6.197808219178082,1.0348113002084554
Jeff Wadlow,140.0,110.0,65.0,80556,4089,PG-13,2008.0,6.6,0,3,6.366666666666667,1.2424146,3.0,Action,2,6.197808219178082,-0.303033376559187
Katt Shea,85.0,104.0,52.0,13065,3162,R,1999.0,4.6,897,1,4.6,0.8455755714285714,0.0,Horror,1,6.211111111111111,-0.40901403441883305
Sam Mendes,217.0,98.0,0.0,45992,1997,R,2009.0,7.1,7000,8,7.5,0.554764,10.0,Comedy,1,6.131214802896219,-0.40419418429935683
Joshua Michael Stern,131.0,120.0,0.0,15079,6212,PG-13,2008.0,6.1,1000,1,6.1,0.7754457142857143,0.0,Comedy,1,6.131214802896219,-0.3472526991669399
Brad Silberling,111.0,112.0,52.0,11983,16692,PG-13,2002.0,6.7,365,4,6.2,0.3252836666666667,0.0,Drama,2,6.716896551724138,0.41271436618303403
Tomas Alfredson,466.0,127.0,140.0,149066,46241,R,2011.0,7.1,24000,1,7.1,1.20520565,0.0,Drama,1,6.716896551724138,1.9064755898388495
John Duigan,16.0,102.0,18.0,2295,1562,PG-13,1999.0,5.8,284,1,5.8,0.0007425238095238096,0.0,Comedy,1,6.131214802896219,-0.43199238963959186
Jodie Foster,276.0,91.0,0.0,39764,34705,PG-13,2011.0,6.7,17000,3,6.666666666666667,0.045634238095238096,16.0,Drama,1,6.716896551724138,1.427965353558755
Colin Higgins,11.0,114.0,19.0,7748,3688,R,1982.0,5.8,0,1,5.8,1.9914285714285713,0.0,Comedy,1,6.131214802896219,-0.35072747483446925
David Cronenberg,196.0,115.0,0.0,77493,2990,R,1999.0,6.8,6000,7,7.114285714285714,0.09162635483870968,-12.0,Horror,3,5.64861111111111,-0.35683635463706126
Steven Spielberg,234.0,115.0,14000.0,661017,12906,PG,1981.0,8.5,16000,26,7.480769230769231,13.465247444444444,4.0,Action,9,6.197808219178082,0.1842758884273929
Chris Columbus,37.0,120.0,0.0,200077,7860,PG,1992.0,6.6,0,11,6.654545454545455,9.643639777777778,-17.0,Adventure,4,6.508219178082191,-0.2232256257436735
Steven Spielberg,171.0,135.0,14000.0,139288,1591,PG,1977.0,7.7,0,26,7.480769230769231,6.613105494753586,-8.0,Drama,6,6.716896551724138,-0.4310396285694628
Jim Sonzero,148.0,90.0,2.0,24969,19952,PG-13,2006.0,4.7,0,1,4.7,1.01296485,0.0,Drama,1,6.716896551724138,0.4945397286764678
Tony Scott,50.0,100.0,12000.0,84824,4121,R,1987.0,6.4,0,12,6.791666666666667,5.488037,1.0,Action,12,6.197808219178082,-0.36658814441367593
Adam Shankman,121.0,105.0,163.0,30058,2505,PG-13,2003.0,5.5,800,8,5.9625,4.016401151515152,1.0,Comedy,5,6.131214802896219,-0.40553925875130364
Jonathan Demme,185.0,138.0,438.0,887467,13184,R,1991.0,8.6,40000,5,7.1,6.880368421052632,-2.0,Crime,1,6.804885993485342,0.22507648013644754
Penelope Spheeris,61.0,94.0,122.0,114610,4263,PG-13,1992.0,7.0,0,1,7.0,6.0848675,0.0,Comedy,1,6.131214802896219,-0.37813336679288645
Jeff Tremaine,156.0,101.0,79.0,47794,1787,R,2010.0,7.1,0,4,6.85,5.86121355,-3.0,Action,2,6.197808219178082,-0.4368682845278992
Jeannot Szwarc,75.0,131.0,82.0,51314,1520,PG,1978.0,5.7,0,2,6.5,5.1461188,-2.0,Adventure,1,6.508219178082191,-0.43260888209673415
Raja Gosnell,100.0,91.0,67.0,17829,4729,PG,2008.0,3.7,0,6,4.916666666666667,4.72486355,0.0,Adventure,5,6.508219178082191,-0.3219765084241052
James Wan,511.0,112.0,0.0,300110,9049,R,2013.0,7.5,131000,7,7.2,6.8693636,6.0,Horror,3,5.64861111111111,-0.07431467495939026
Brian Levant,75.0,95.0,32.0,22679,3558,PG,2005.0,4.6,773,6,4.816666666666666,2.57192253125,0.0,Adventure,2,6.508219178082191,-0.3896225444032659
Ben Falcone,148.0,100.0,265.0,35965,2654,R,2014.0,4.9,11000,2,5.1,4.22590775,0.0,Comedy,2,6.131214802896219,-0.38665217165521654
D.J. Caruso,253.0,105.0,154.0,186984,2287,PG-13,2007.0,6.9,0,5,6.74,4.00250855,5.0,Drama,2,6.716896551724138,-0.3912478426993683
Richard Linklater,204.0,108.0,0.0,210680,4403,PG-13,2003.0,7.1,0,11,7.327272727272727,2.3216527142857144,-3.0,Comedy,4,6.131214802896219,-0.3118884500345038
Paul W.S. Anderson,72.0,101.0,545.0,81783,3816,PG-13,1995.0,5.8,0,10,5.99,3.908904722222222,0.0,Action,9,6.197808219178082,-0.3608155332240707
Keenen Ivory Wayans,62.0,109.0,322.0,98794,6313,PG-13,2004.0,5.4,0,4,5.175,1.8688918108108108,10.0,Comedy,3,6.131214802896219,-0.34534717702668183
Alexander Payne,549.0,115.0,729.0,205284,9578,R,2011.0,7.3,22000,5,7.42,4.13124805,7.0,Comedy,3,6.131214802896219,0.016589940084684795
Andrew Davis,106.0,117.0,99.0,58222,1293,PG,2003.0,7.1,0,4,6.5,3.36627795,0.0,Adventure,1,7.2444444444444445,-0.44594753707854046
Julie Anne Robinson,123.0,107.0,30.0,62421,2341,PG,2010.0,5.8,10000,2,5.55,3.14668965,0.0,Drama,1,6.716896551724138,-0.4238658981590796
Steve McQueen,597.0,134.0,0.0,439176,4251,R,2013.0,8.1,83000,2,7.699999999999999,2.8333935,2.0,Biography,1,7.115418502202643,-0.3263480003929325
Charles Stone III,64.0,118.0,30.0,28649,2390,PG-13,2002.0,5.7,2000,2,5.6,2.8199081,0.0,Comedy,2,6.131214802896219,-0.40038314001884073
Tyler Perry,40.0,121.0,0.0,7664,6657,PG-13,2010.0,4.4,0,9,4.9,3.0036298,-2.0,Comedy,8,6.131214802896219,-0.3001190485799688
Tim Burton,111.0,105.0,13000.0,357581,42330,PG-13,1990.0,7.9,16000,16,6.93125,2.8181176,-4.0,Fantasy,1,6.448936170212766,1.8294140326960606
Thea Sharrock,151.0,110.0,17.0,44723,21852,PG-13,2016.0,7.6,51000,1,7.6,2.8077047,0.0,Drama,1,6.716896551724138,0.6969173889256386
Tyler Perry,31.0,114.0,0.0,7354,2753,PG-13,2012.0,4.8,0,9,4.9,3.2811564,3.0,Comedy,8,6.131214802896219,-0.3811597843097669
William Friedkin,138.0,104.0,607.0,82476,1196,R,1971.0,7.8,0,6,6.883333333333333,9.30186088888889,-2.0,Action,2,6.197808219178082,-0.44252880617984225
Jon Lucas,81.0,100.0,24.0,4654,18786,R,2016.0,6.7,18000,2,6.300000000000001,2.77306535,3.0,Comedy,2,6.131214802896219,0.44096092967391803
Aaron Seltzer,99.0,85.0,64.0,50415,6539,PG-13,2006.0,2.7,806,1,2.7,2.4273289,0.0,Comedy,1,6.131214802896219,-0.24575562281378335
Robin Budd,80.0,72.0,2.0,13324,3402,G,2002.0,5.8,302,1,5.8,2.4211684,0.0,Adventure,1,6.508219178082191,-0.38513896289677635
Ava DuVernay,364.0,128.0,151.0,61114,3869,PG-13,2014.0,7.5,22000,2,7.0,2.6033,2.0,Biography,1,7.115418502202643,-0.3436097891929171
Steve Trenbirth,85.0,72.0,0.0,11634,4480,G,2003.0,5.4,227,1,5.4,2.39439715,0.0,Adventure,1,6.508219178082191,-0.2882936023566027
Stephen Kay,140.0,89.0,19.0,25960,1383,PG-13,2005.0,4.1,1000,3,5.0,2.3181559,8.0,Drama,1,6.716896551724138,-0.4324407477902408
Mennan Yapo,184.0,96.0,9.0,62364,1825,PG-13,2007.0,5.9,0,1,5.9,2.3926302,0.0,Drama,1,6.716896551724138,-0.41607567529155404
Jun Falkenstein,89.0,77.0,25.0,13319,575,G,2000.0,6.3,347,1,6.3,1.5180807,0.0,Animation,1,6.510909090909092,-0.4713358173590374
Jaume Collet-Serra,265.0,123.0,174.0,141663,88953,R,2009.0,7.0,20000,8,6.475,31.519135708870355,-7.0,Horror,3,5.64861111111111,4.462229138075539
Boaz Yakin,61.0,111.0,132.0,18915,2851,PG,2015.0,6.8,33000,3,7.033333333333334,2.13260015,0.0,Adventure,1,6.508219178082191,-0.39584351374352006
Jason Friedberg,112.0,93.0,82.0,89687,4293,PG-13,2007.0,2.3,0,4,2.6,1.98688225,-3.0,Adventure,1,6.508219178082191,-0.36199247336952417
John Milius,166.0,129.0,468.0,113068,2024,R,1982.0,6.9,0,4,6.4750000000000005,1.878372,0.0,Adventure,2,6.508219178082191,-0.4029611993850722
Tom McCarthy,474.0,128.0,310.0,195333,1058,R,2015.0,8.1,80000,2,7.9,2.249409,12.0,Biography,1,7.115418502202643,-0.44796514875646076
Neil LaBute,165.0,110.0,119.0,40469,2382,PG-13,2008.0,6.1,0,3,6.566666666666666,1.7847048181818181,11.0,Crime,1,6.804885993485342,-0.37662015803444626
Takashi Shimizu,131.0,137.0,70.0,38658,5746,PG-13,2006.0,5.0,930,2,5.45,1.95719195,2.0,Horror,2,5.64861111111111,-0.20372204619044407
Kevin Rodney Sullivan,29.0,124.0,8.0,5427,1660,R,1998.0,5.5,0,3,5.7,1.8836175,-6.0,Comedy,3,6.131214802896219,-0.4468442533798384
Peter Hewitt,43.0,93.0,12.0,49680,20188,PG,1991.0,6.2,0,4,5.3,1.90187565,0.0,Adventure,2,6.508219178082191,0.584099269268596
Barry Levinson,111.0,115.0,272.0,28005,52571,PG-13,2006.0,6.2,0,13,6.576923076923077,1.872109,2.0,Comedy,7,6.131214802896219,2.4108785093189207
Gary Nelson,90.0,98.0,20.0,18481,2110,PG,1979.0,5.9,4000,1,5.9,0.62982059,0.0,Action,1,6.197808219178082,-0.39550724513053337
Anton Corbijn,333.0,105.0,210.0,79461,1454,R,2010.0,6.3,10000,3,6.933333333333334,1.77981135,-4.0,Crime,2,6.804885993485342,-0.43227261348374746
Gregory Nava,37.0,127.0,16.0,19126,1735,PG,1997.0,6.7,0,1,6.7,1.7711414,0.0,Biography,1,7.115418502202643,-0.42470656969154635
Jason Friedberg,122.0,82.0,82.0,39095,2898,PG-13,2010.0,3.5,16000,4,2.6,1.8329054,2.0,Comedy,3,6.131214802896219,-0.4185976898889544
Alejandro G. Iñárritu,285.0,143.0,0.0,243799,11248,R,2006.0,7.5,0,6,7.783333333333334,1.37203084,3.0,Drama,4,6.716896551724138,0.12257059794433087
Shawn Levy,156.0,103.0,189.0,54242,4662,R,2014.0,6.6,14000,11,6.090909090909091,1.7318253535353536,11.0,Comedy,5,6.131214802896219,-0.2821286777851796
John Patrick Shanley,293.0,104.0,53.0,99236,33903,PG-13,2008.0,7.5,0,1,7.5,1.6711278,0.0,Drama,1,6.716896551724138,1.3825690908055488
Trey Parker,233.0,98.0,406.0,136048,2609,R,2004.0,7.2,0,3,7.066666666666666,1.0924944666666667,7.0,Action,1,6.197808219178082,-0.40318537846039665
John Luessenhop,282.0,92.0,34.0,35131,1945,R,2013.0,4.8,16000,2,5.5,3.121296,0.0,Horror,1,5.64861111111111,-0.4452749998525671
Jon Amiel,57.0,123.0,36.0,42315,12338,R,1995.0,6.6,0,4,6.2,1.60259585,-2.0,Crime,1,6.804885993485342,0.14840723637547673
Malcolm D. Lee,153.0,88.0,92.0,50337,34319,PG-13,2013.0,3.5,13000,7,5.785714285714286,1.60071445,0.0,Comedy,6,6.131214802896219,1.3189582781822287
Joshua Logan,20.0,158.0,32.0,9352,17775,PG-13,1969.0,6.7,0,1,6.7,0.9198449300000001,0.0,Comedy,1,6.131214802896219,0.45900734523753833
Gus Van Sant,324.0,128.0,835.0,136673,13189,R,2008.0,7.6,10000,7,7.128571428571428,1.5919001,13.0,Biography,1,7.115418502202643,0.20557290058321814
Kevin Reynolds,122.0,107.0,58.0,12276,389,PG-13,2016.0,6.3,21000,5,6.68,1.84373725,22.0,Action,5,6.197808219178082,-0.4886536509278532
Steve Beck,156.0,91.0,17.0,75920,1083,R,2002.0,5.5,0,2,5.5,0.8594090285714285,1.0,Horror,2,5.64861111111111,-0.44757283537464293
Todd Strauss-Schulson,161.0,90.0,12.0,55008,2462,R,2011.0,6.3,21000,1,6.3,1.843882052631579,0.0,Adventure,1,6.508219178082191,-0.3900148577850837
John McNaughton,69.0,115.0,39.0,90677,14275,R,1998.0,6.5,0,1,6.5,1.4876972,0.0,Crime,1,6.804885993485342,0.26632542999615116
Nelson McCormick,121.0,101.0,29.0,23424,3292,PG-13,2009.0,5.6,0,2,4.75,6.511655643086961,1.0,Crime,1,6.804885993485342,-0.40402604999286346
John Madden,258.0,113.0,108.0,55441,1136,R,2010.0,6.9,0,5,6.779999999999999,1.5573285,-1.0,Drama,2,6.716896551724138,-0.44056723927075303
Stephen Frears,174.0,113.0,350.0,143137,3141,R,2000.0,7.6,10000,10,7.07,1.36385275,-5.0,Comedy,4,6.131214802896219,-0.35891001108381265
Eric Valette,141.0,87.0,2.0,26624,1834,PG-13,2008.0,3.9,0,2,3.9,0.995427,-2.0,Horror,2,5.64861111111111,-0.4301429122681649
John Schlesinger,31.0,101.0,154.0,9845,3174,R,1996.0,6.1,613,3,6.233333333333333,2.6573,27.0,Crime,1,6.804885993485342,-0.3738179195928903
Roger Donaldson,222.0,111.0,79.0,152247,27755,R,2008.0,7.3,0,7,6.771428571428571,1.5014296,24.0,Crime,1,6.804885993485342,1.0152516758863948
Michel Gondry,273.0,108.0,1000.0,666937,19364,R,2004.0,8.3,52000,4,6.925000000000001,1.7063069,-4.0,Drama,1,6.716896551724138,0.5614011378919928
Andy Fickman,91.0,105.0,99.0,41273,4813,PG,2010.0,5.8,0,6,5.766666666666667,1.28389005,0.0,Comedy,4,6.131214802896219,-0.30975874881892124
David Ayer,190.0,109.0,453.0,94892,33878,R,2008.0,6.8,0,7,6.771428571428571,1.32078245,-4.0,Action,6,6.197808219178082,1.233938363865421
Edgar Wright,427.0,109.0,1000.0,185587,278,R,2013.0,7.0,49000,4,7.6,1.30015745,6.0,Action,3,6.197808219178082,-0.48910200907850215
Andrew Fleming,93.0,99.0,26.0,15877,3327,PG,2007.0,5.9,590,4,6.15,1.27923425,11.0,Comedy,3,6.131214802896219,-0.3891741862526169
Michael Spierig,292.0,98.0,35.0,105797,189,R,2009.0,6.5,0,1,6.5,1.49879895,0.0,Action,1,6.197808219178082,-0.4934735010473294
Jim Field Smith,180.0,104.0,14.0,101730,5707,R,2010.0,6.4,0,1,6.4,1.5792361,0.0,Comedy,1,6.131214802896219,-0.2966442729124394
Thomas Bezucha,94.0,109.0,15.0,32951,4257,PG,2011.0,5.8,6000,2,6.05,1.15896515,6.0,Adventure,1,6.508219178082191,-0.2722647984709026
William Brent Bell,112.0,75.0,19.0,25870,3590,PG-13,2006.0,5.1,0,3,5.1000000000000005,2.5642548888888888,-10.0,Horror,3,5.64861111111111,-0.3498868033020025
Simon Wincer,20.0,119.0,23.0,15230,45841,PG-13,1990.0,6.8,0,4,5.625,1.07065525,0.0,Action,3,6.197808219178082,2.0044418457556454
Anthony Bell,84.0,90.0,0.0,10986,2486,PG,2010.0,5.3,0,1,5.3,1.25389885,0.0,Adventure,1,6.508219178082191,-0.40200843831494315
Renny Harlin,120.0,97.0,212.0,39541,3261,PG-13,2006.0,5.3,3000,15,5.746666666666667,1.16460525,-3.0,Action,11,6.197808219178082,-0.3625529210578354
Jessica Bendinger,90.0,103.0,31.0,22604,14903,PG-13,2006.0,6.4,0,1,6.4,2.827614963695675,0.0,Comedy,1,6.131214802896219,0.25522856576758957
Robert Rodriguez,103.0,89.0,0.0,5332,88422,PG,2009.0,4.9,431,13,5.6923076923076925,0.522907725,13.0,Comedy,1,6.131214802896219,4.43073197799245
Gus Van Sant,59.0,106.0,835.0,34774,3598,R,1995.0,6.8,1000,7,7.128571428571428,1.06,-17.0,Comedy,1,6.131214802896219,-0.36754090548380497
Henry Joost,86.0,96.0,24.0,4303,1780,PG-13,2016.0,7.1,0,3,5.833333333333333,1.4438462,5.0,Adventure,1,6.508219178082191,-0.4215680626370037
Ed Harris,190.0,115.0,0.0,50198,10507,R,2008.0,6.8,0,2,6.9,2.487015753846154,8.0,Crime,1,6.804885993485342,0.08042493178332935
John Carpenter,114.0,104.0,0.0,42664,5123,R,1998.0,6.1,0,12,6.833333333333333,1.01206975,18.0,Action,5,6.197808219178082,-0.28616390114102014
Alfred Hitchcock,290.0,108.0,13000.0,422432,1885,R,1960.0,8.5,18000,8,7.35,39.65564033325609,-9.0,Horror,1,6.211111111111111,-0.43490671761881006
